episode,reward,steps,laps,collisions,speed
639,3684.4462493896604,550,1,13,65.43952862284583
640,3884.0662298584093,548,1,12,65.41655052791828
641,4428.230461654674,637,1,14,95.0
642,2844.886398277286,397,1,8,95.0
643,3323.3878637695357,468,1,10,95.0
644,5316.5970727539,867,1,21,58.77465996364583
645,4507.327105102547,687,1,16,68.03436168537726
646,3519.6388986587567,520,1,12,95.0
647,7518.010037231411,1315,1,38,68.28881239386307
648,5753.691743507371,913,1,23,95.0
649,3525.2065147399985,490,1,10,94.24
650,5948.106130371081,947,1,23,67.84914323319157
651,4165.962275772108,546,1,10,95.0
652,3564.372876701361,447,1,8,95.0
653,3694.104086303722,510,1,11,65.43952862284583
654,2988.1501248169006,371,1,6,95.0
655,4165.587282562274,580,1,12,95.0
656,3060.116487979893,365,1,6,64.99631374313665
657,3099.843342971807,435,1,9,95.0
658,3156.9097557830883,451,1,9,95.0
659,3729.544026489264,569,1,13,65.43952862284583
660,3003.870173854835,454,1,10,65.43952862284583
661,3463.6612158203206,558,1,14,68.28881239386307
662,3314.013742332462,461,1,10,65.43952862284583
663,3295.3844795990026,501,1,12,95.0
664,4418.298173828136,684,1,16,65.43952862284583
665,4131.81218688966,626,1,15,62.08634149464564
666,4157.755849609383,582,1,13,95.0
667,3558.074858398445,529,1,12,95.0
668,3761.5423664856053,561,1,13,95.0
669,3063.3978466796902,441,1,9,65.43952862284583
670,7381.044710516895,1195,1,29,65.05190896660434
671,3469.849711914071,459,1,9,95.0
672,3546.836254959113,501,1,10,95.0
673,3073.8872137451217,423,1,10,0.0
674,3943.8050694274984,591,1,14,95.0
675,3663.0851770019594,517,1,10,95.0
676,3705.7762959289653,546,1,12,95.0
677,6138.333023414601,972,1,23,95.0
678,3291.0765292573024,436,1,8,95.0
679,3601.742272567753,545,1,12,95.0
680,4040.5086511230556,587,1,13,95.0
681,3522.6218614769045,524,1,12,0.0
682,3787.6442009925936,530,1,11,65.43952862284583
683,2700.468264770511,350,1,6,95.0
684,4427.486465606696,667,1,15,95.0
685,4231.749883322722,601,1,12,62.173369961325236
686,2876.2664156341616,428,1,9,65.43952862284583
687,3416.430951442718,493,1,10,65.43952862284583
688,3477.584446792609,521,1,11,95.0
689,2981.3388457679816,428,1,9,65.43952862284583
690,3136.3406451034602,406,1,7,95.0
691,3293.283308105476,501,1,12,68.28881239386307
692,3182.5397851562575,457,1,9,95.0
693,4925.403438930506,811,1,22,0.0
694,3480.6855506134084,519,1,11,95.0
695,3206.252416915901,409,1,7,95.0
696,3766.687734651574,625,1,15,65.43952862284583
697,7196.311996688801,1253,1,34,95.0
698,6146.684550189961,1000,1,25,95.0
699,3042.3250390625044,442,1,9,95.0
700,2966.998750305179,350,1,5,95.0
701,3162.511333007821,404,1,7,95.0
702,4196.629276676188,629,1,14,65.17632708121361
703,3216.805914154058,398,1,6,95.0
704,3330.7457034492572,508,1,11,95.0
705,3906.3836425972077,589,1,13,95.0
706,5090.711199378968,865,1,22,0.0
707,3135.5341058731055,415,1,8,0.0
708,3430.7245513820712,478,1,9,65.43952862284583
709,3615.6750123596285,527,1,11,61.932892449111364
710,4392.3819139957495,610,1,13,65.18015528206031
711,3272.3569713974043,478,1,10,95.0
712,2752.042097167969,336,1,5,65.43952862284583
713,3454.8143586731017,447,1,8,95.0
714,2921.423607923991,383,1,7,95.0
715,2812.676502647403,328,1,5,95.0
716,3617.4097722244323,524,1,11,95.0
717,2714.2450070571913,314,1,4,95.0
718,3024.530160312657,401,1,7,95.0
719,2857.4719573974635,405,1,8,65.43952862284583
720,2855.6342846107536,364,1,6,95.0
721,4497.10623165132,657,1,14,95.0
722,3904.6421643066506,586,1,13,95.0
723,4186.082809352883,650,1,15,65.43952862284583
724,4705.373118133549,729,1,17,95.0
725,2928.4071258544964,430,1,9,65.43952862284583
726,3704.4151605224706,547,1,12,65.27473777847952
727,3152.9393968772947,429,1,8,95.0
728,2780.839724636086,440,1,10,65.43952862284583
729,3065.4165443992624,352,1,5,95.0
730,3147.3972755432155,445,1,9,95.0
731,3143.3636529636456,434,1,9,65.12592328029987
732,2984.5951243901304,358,1,5,95.0
733,3664.279680137644,511,1,10,95.0
734,3243.3918524169935,478,1,10,95.0
735,2757.6966541671745,323,1,5,68.28881239386307
736,3144.695778808602,407,1,7,95.0
737,3636.452406501779,555,1,12,95.0
738,3003.31376567841,402,1,7,95.0
739,3357.64554138184,475,1,9,94.24
740,2459.66218032837,250,1,2,95.0
741,3580.6106851959335,558,1,13,65.17632708121361
742,3280.095324459086,483,1,10,65.43952862284583
743,2958.8087553024357,400,1,7,95.0
744,2849.7729003906297,360,1,7,70.93182255913466
745,3518.567468261727,520,1,11,68.28881239386307
746,4081.2242477035625,647,1,16,95.0
747,3945.91634437562,564,1,12,94.24
748,3233.3910725402893,406,1,7,95.0
749,2907.0750395774876,465,1,11,65.43952862284583
750,3325.9857446289134,447,1,9,65.37003692199865
751,3885.4581284523115,545,1,12,95.0
752,3815.3975726318417,549,1,12,95.0
753,4586.425885047921,668,1,14,68.28881239386307
754,3090.1774515914994,391,1,7,95.0
755,2801.053447189337,378,1,7,95.0
756,2821.9452831173,373,1,7,65.43952862284583
757,2949.9162103653007,375,1,6,95.0
758,3335.2869076252014,470,1,9,65.43952862284583
759,2951.7628221893347,418,1,8,95.0
760,3879.6401979064995,592,1,13,95.0
761,3657.7785323906023,501,1,10,95.0
762,2734.3978377294593,399,1,8,65.43952862284583
763,3255.77904380799,493,1,10,95.0
764,3965.7524310302856,594,1,12,65.17632708121361
765,3659.861706542976,525,1,10,95.0
766,3253.330831022267,439,1,8,95.0
767,4064.305632514964,624,1,13,95.0
768,3322.5616181945843,497,1,11,61.77842639320837
769,4148.64647392274,623,1,13,95.0
770,3706.2213832187745,526,1,10,65.2012269637148
771,3412.5251750946095,435,1,7,95.0
772,3373.2806772232143,495,1,10,94.24
773,3060.231725845342,447,1,10,0.0
774,3472.023058671962,519,1,11,61.9181820393838
775,4712.745109100354,714,1,16,95.0
776,2913.979406862263,406,1,8,95.0
777,3844.1882292175383,543,1,11,95.0
778,3850.1901149368364,527,1,11,95.0
779,2523.511235013008,283,1,3,62.16351515410353
780,3896.05558368684,544,1,10,95.0
781,3511.166076354986,521,1,11,95.0
782,4337.182197902215,607,1,12,95.0
783,4169.21735671998,643,1,14,95.0
784,3702.7766000747783,530,1,10,95.0
785,2982.714259262093,439,1,8,95.0
786,3752.8560418701245,547,1,10,58.59214594177996
787,3650.0547331428616,547,1,12,65.32370413996063
788,2605.155617637635,344,1,6,95.0
789,4661.268547878269,717,1,16,95.0
790,3755.393173217781,550,1,12,95.0
791,4582.910923919686,677,1,14,94.24
792,3000.29517485142,423,1,8,61.807917459302786
793,4147.8811101818255,618,1,13,95.0
794,3839.6185522639857,598,1,13,62.124051877191874
795,3944.148460235607,548,1,11,0.0
796,2802.341110887531,328,1,4,95.0
797,3370.465390396123,520,1,11,95.0
798,2864.7807481384316,397,1,7,95.0
799,3537.4578814315873,551,1,12,94.24
800,5751.8343015289165,892,1,20,95.0
801,3104.0530210113593,447,1,9,65.17632708121361
802,2829.1251332473785,389,1,8,0.0
803,2965.2945737075834,439,1,9,95.0
804,2615.5248846435557,298,1,4,65.37114434174335
805,4107.950240783697,616,1,15,0.0
806,3376.119835224154,503,1,11,95.0
807,3686.245200805673,521,1,11,95.0
808,3401.1949584961017,470,1,9,95.0
809,3355.911715698252,475,1,10,65.43952862284583
810,3189.540226268778,415,1,7,95.0
811,3132.795721426018,463,1,10,65.43952862284583
812,4077.20237503053,575,1,11,95.0
813,2858.287606811527,360,1,6,95.0
814,3003.266029586796,398,1,7,95.0
815,3375.7025772857705,476,1,9,95.0
816,3880.1979144287184,539,1,11,95.0
817,3141.9618939209013,441,1,8,95.0
818,4318.988004417433,679,1,15,61.76448886233305
819,6517.620798511489,1079,1,25,95.0
820,3784.53523349763,605,1,13,95.0
821,3122.2537843704276,450,1,9,95.0
822,3173.4873486328165,431,1,8,61.75312328029987
823,4457.202833671578,669,1,14,65.27605610523445
824,4193.612172946944,662,1,16,95.0
825,3986.830344848644,641,1,16,65.43952862284583
826,3424.0189996337926,472,1,10,68.17298791097788
827,3750.2332566833575,527,1,11,95.0
828,3526.8899541473506,517,1,10,95.0
829,3159.4914789581408,538,1,11,95.0
830,5425.865105133052,966,1,20,94.24
831,3799.832002773298,658,1,14,0.0
832,3744.4936319351286,655,1,14,94.24
833,4773.174244575507,816,1,17,94.24
834,3829.158184504515,625,1,13,61.7977482538513
835,4500.268582763679,788,1,18,95.0
836,5184.02176612854,828,1,18,95.0
837,3772.4354710388297,591,1,12,61.71887937809586
838,3389.935670776375,544,1,12,0.0
839,4361.172985458385,790,1,18,95.0
840,6530.3833238982925,1208,1,29,61.74431546351612
841,6125.653647537206,1199,1,28,95.0
842,4944.655373497008,854,1,19,56.64761631804662
843,3767.247088127143,586,1,11,95.0
844,3543.987420654308,495,1,8,91.7417472
845,3524.3924768066495,552,1,11,90.0066155218479
846,3197.3557176971503,468,1,9,58.486964618779275
847,3576.300424613964,633,1,15,63.552456789194444
848,3358.226412754067,546,1,11,61.767203979376795
849,3241.477622680671,511,1,11,0.0
850,3990.5688735389813,633,1,13,65.15122639320838
851,3779.1895745849724,587,1,11,62.147029972119434
852,3696.014975433357,596,1,12,61.8305094812136
853,3431.820266847617,531,1,10,95.0
854,3006.464680805213,498,1,10,62.093316698589625
855,3392.047865238195,443,1,7,95.0
856,4177.900679283151,701,1,16,59.93433425963194
857,2974.7726116943422,396,1,7,68.28881239386307
858,4890.485366821292,850,1,21,95.0
859,4322.110161018384,755,1,18,95.0
860,3606.9381297493046,483,1,9,95.0
861,4266.721705017101,622,1,13,0.0
862,3179.786225414282,455,1,9,95.0
863,3544.3855804443424,520,1,10,95.0
864,2920.130739402776,425,1,8,95.0
865,3661.1011509323193,523,1,10,61.92892017847952
866,3839.4950099945154,605,1,13,95.0
867,3672.4998957443318,541,1,11,95.0
868,4737.908378441343,754,1,18,94.24
869,4240.501333007817,632,1,14,95.0
870,5081.557277297972,835,1,20,94.38061322240002
871,3966.191169776927,618,1,14,95.0
872,3689.8499524688846,517,1,9,95.0
873,3101.633144817353,392,1,6,95.0
874,4754.5174922561655,767,1,17,95.0
875,3045.610557250983,451,1,9,56.420413136456176
876,5055.3028167724715,875,1,21,95.0
877,4331.101890869144,634,1,13,95.0
878,4154.092318115242,657,1,14,95.0
879,3818.3732531738374,599,1,13,94.24
880,3713.696456604009,561,1,12,95.0
881,3378.089641189583,475,1,9,95.0
882,3864.595176696788,625,1,14,95.0
883,3232.489095828538,517,1,12,95.0
884,3906.7450304412923,573,1,12,65.43952862284583
885,4922.996431350712,775,1,17,95.0
886,3274.0290793609706,544,1,13,95.0
887,5086.949627952578,831,1,20,95.0
888,4579.845679321293,698,1,16,95.0
889,3458.3394698333836,544,1,13,95.0
890,3733.190274772652,627,1,15,95.0
891,3577.348734626778,572,1,13,95.0
892,3062.2220409202628,476,1,10,65.43952862284583
893,3828.0756618881287,643,1,14,53.10660820342016
894,3289.557077636728,493,1,10,95.0
895,3723.787228679668,565,1,13,94.24
896,3099.723756103519,396,1,6,68.28881239386307
897,4013.4875044250593,618,1,14,95.0
898,3906.69846305848,620,1,14,95.0
899,4109.4413345241655,663,1,16,95.0
900,3438.523554477696,492,1,10,61.728885636772475
901,3393.4372500610434,519,1,11,65.43952862284583
902,4410.194740238202,718,1,17,65.225927647156
903,2974.0706152343805,423,1,8,65.43952862284583
904,5773.933266258224,900,1,21,95.0
905,3964.733484010701,586,1,12,95.0
906,3636.3935641861076,597,1,14,58.720911022845826
907,3617.531367874153,530,1,11,95.0
908,4134.614216384898,622,1,13,95.0
909,4040.3540765380967,622,1,14,95.0
910,3957.9796793747023,581,1,12,95.0
911,3761.2662145423947,561,1,12,61.92605037540258
912,3885.4480140686055,565,1,12,56.7862068788692
913,4324.162074756632,685,1,16,62.05882098317416
914,3378.489301481255,468,1,9,65.27473777847952
915,3108.4875531005896,471,1,10,61.828426963714804
916,2911.125733032233,423,1,9,56.953600127918264
917,3371.5579723167507,511,1,11,65.43952862284583
918,3844.64947204591,580,1,13,65.43952862284583
919,2947.5481709289584,396,1,7,95.0
920,3089.8843662262007,415,1,7,56.95788666146856
921,2891.2214974021954,392,1,7,65.30072604503307
922,3717.3570823478767,551,1,12,95.0
923,3656.1139267730773,536,1,11,95.0
924,3043.7474362945636,447,1,9,61.45740851319936
925,4338.788175659186,701,1,16,68.28881239386307
926,4464.769221878063,690,1,15,95.0
927,3739.197701301583,568,1,12,95.0
928,3391.6206609916744,504,1,10,62.0425692814056
929,3859.4145315170367,560,1,11,65.29885037540258
930,4439.694370117193,663,1,13,95.0
931,3744.986992492685,578,1,12,95.0
932,3358.037980766301,459,1,8,95.0
933,3783.1744377899245,586,1,13,95.0
934,3190.9405724525564,510,1,11,58.58513207440325
935,3707.8265846824725,552,1,11,65.2012269637148
936,4098.490045852676,674,1,15,95.0
937,3527.8569427299567,506,1,10,58.40982434011405
938,3726.2721153402404,548,1,11,62.19949923061741
939,3888.861920089733,634,1,13,58.638826448082284
940,3813.5643200016125,677,1,16,95.0
941,4440.677783203132,695,1,16,95.0
942,3621.1098507690535,531,1,10,95.0
943,3064.753503532413,424,1,8,95.0
944,2947.4291450119085,412,1,7,95.0
945,3647.618609008788,502,1,9,95.0
946,3780.260321898468,594,1,13,65.43952862284583
947,3131.010994567876,493,1,10,95.0
948,3883.294263687144,598,1,12,95.0
949,4111.445740432748,589,1,11,95.0
950,4652.3201653289825,746,1,16,95.0
951,3039.5452707099976,416,1,7,95.0
952,3555.170928878795,549,1,12,95.0
953,3198.7072723865585,505,1,11,64.71603729414986
954,3446.673368606573,522,1,11,95.0
955,3820.707760620124,605,1,13,65.43952862284583
956,3313.6596253204393,456,1,8,95.0
957,3412.1315561676133,523,1,11,93.6793172574208
958,4900.383972778325,763,1,15,95.0
959,3266.2207489979323,509,1,10,53.538047712528204
960,3131.885967330939,441,1,8,95.0
961,4498.620217285159,742,1,18,0.0
962,4326.00324066163,711,1,15,54.786968137979635
963,2791.4529979658173,324,1,4,89.0816
964,2726.3156961822547,413,1,8,95.0
965,3255.816867065429,465,1,8,63.345393266446294
966,3230.910127887735,512,1,10,60.01948394250588
967,3856.3574767303567,644,1,13,63.18214242654966
968,3803.8459001159763,562,1,11,0.0
969,4515.119920043951,756,1,16,48.17823083099462
970,5194.783445396426,838,1,17,95.0
971,4433.330500869757,756,1,16,95.0
972,3904.4961784362868,630,1,13,61.84114302541425
973,3726.6450049209657,586,1,11,95.0
974,2790.180465726858,426,1,8,58.34323097550506
975,3267.1995608520574,519,1,10,95.0
976,3741.890463294999,593,1,13,0.0
977,3783.010888957983,580,1,12,61.89389434213409
978,3478.6909751319968,448,1,6,92.73819136
979,4371.432593383796,718,1,15,62.09923803760903
980,3914.636984577187,633,1,13,58.45750600097526
981,3683.104656982432,570,1,11,61.892754634073725
982,4134.311466236126,689,1,15,58.56726596805287
983,3141.9624355316223,425,1,7,95.0
984,4808.542398376476,794,1,17,94.24
985,3212.5080879592947,503,1,10,94.24
986,3630.7763920593293,546,1,10,95.0
987,3425.5207477569656,575,1,12,62.030271420823865
988,3058.7829345703167,440,1,8,94.24
989,4821.751421155936,773,1,16,95.0
990,3410.026013793953,553,1,10,95.0
991,2744.5560194587742,342,1,5,51.70424796351652
992,3071.480405769353,462,1,8,95.0
993,2984.6188964843827,440,1,7,95.0
994,4317.541948852547,702,1,15,61.51225004758377
995,2876.218530349737,431,1,8,95.0
996,4451.910371246348,713,1,15,95.0
997,2673.7075237083463,371,1,6,54.99421430023422
998,2906.0060799789476,429,1,8,94.63311554248705
999,4242.466077499395,666,1,13,95.0
1000,3521.76622314454,505,1,9,95.0
1001,3209.4790698242246,454,1,8,94.92600194167497
1002,3312.150790405278,505,1,10,58.34680491254467
1003,2929.538008499153,480,1,9,95.0
1004,4193.035533447275,709,1,15,95.0
1005,3509.7390914917064,580,1,12,95.0
1006,3779.102965755467,574,1,11,95.0
1007,4199.303475952163,650,1,13,58.58582346088752
1008,4306.437554168715,695,1,15,95.0
1009,3340.2207000732496,605,1,14,95.0
1010,3585.6523510742254,511,1,9,95.0
1011,3731.068352947249,657,1,15,56.54517973901387
1012,2816.1199586677635,416,1,7,59.87941315731406
1013,3862.4861364364706,645,1,14,94.24
1014,4078.432853832256,678,1,14,94.24
1015,3965.6161315918025,595,1,12,64.37826849084271
1016,3362.3936029052797,577,1,13,62.71890437481092
1017,3592.770769310008,495,1,9,95.0
1018,4518.49727252961,763,1,16,95.0
1019,3557.8746923828157,528,1,10,95.0
1020,3268.945697135933,494,1,9,95.0
1021,3081.4072143554727,435,1,8,95.0
1022,5269.33159675597,900,1,20,95.0
1023,3941.9397362709146,620,1,12,95.0
1024,3963.0522474670515,648,1,15,94.24
1025,3115.0367944336,477,1,9,64.20256055871866
1026,3341.821623535165,509,1,10,95.0
1027,3575.7427024459976,652,1,16,95.0
1028,3202.733124485024,438,1,8,95.0
1029,3738.2054059219454,594,1,14,61.86542463588425
1030,3924.4250196838466,598,1,12,86.1841130227264
1031,3055.975455703742,423,1,7,95.0
1032,3142.3019010400817,467,1,9,95.0
1033,3810.7808319091887,555,1,11,95.0
1034,2666.758715820317,355,1,6,95.0
1035,3131.53936459542,484,1,10,61.91285480497658
1036,3189.8373542022746,469,1,9,95.0
1037,4997.138333129889,785,1,17,95.0
1038,3220.0483666992227,437,1,8,95.0
1039,4183.012984046948,652,1,15,95.0
1040,4439.045127277385,771,1,19,89.0816
1041,3973.748419063103,606,1,14,68.28881239386307
1042,3423.034155273444,490,1,10,0.0
1043,3240.1748810195986,448,1,9,95.0
1044,3783.7759246826245,585,1,13,95.0
1045,2809.605755615239,410,1,8,95.0
1046,4041.8788749313453,627,1,13,95.0
1047,2979.788183593755,390,1,6,95.0
1048,3441.1632714843836,497,1,10,59.99335065436994
1049,3851.301321392067,646,1,15,55.18087292386211
1050,3574.372036132819,532,1,11,95.0
1051,2727.3111834716838,379,1,7,59.45921794499461
1052,3465.1920599889845,514,1,10,95.0
1053,4186.022812356958,623,1,14,61.817371185698185
1054,3440.3203485107515,472,1,9,95.0
1055,3078.157435913091,449,1,10,0.0
1056,3634.755839233403,531,1,11,71.11530189471218
1057,3875.2578053665234,594,1,13,95.0
1058,3169.876281738286,415,1,8,0.0
1059,3008.859002685552,380,1,6,95.0
1060,3164.924866065983,367,1,5,95.0
1061,3226.5488413810813,485,1,10,95.0
1062,3892.932839965829,585,1,11,54.00284255096703
1063,3349.7133475875908,507,1,10,95.0
1064,4226.978928222668,743,1,18,93.48608
1065,4123.872114629759,659,1,16,64.96976133466306
1066,2915.984613952637,367,1,6,95.0
1067,3076.387587890628,452,1,9,55.393484516172464
1068,4250.522457962045,671,1,15,89.0816
1069,3193.38076229096,485,1,10,95.0
1070,3673.835499877942,514,1,11,0.0
1071,4011.9446434783995,656,1,15,95.0
1072,3768.0089660263147,597,1,13,95.0
1073,3380.9452655029345,504,1,11,0.0
1074,4028.606222553266,689,1,17,95.0
1075,5132.18537532806,779,1,18,42.82667786097163
1076,2861.0669891357484,445,1,9,64.8293852219137
1077,4799.892260055543,871,1,22,53.3984114735993
1078,2782.0478796005305,370,1,6,95.0
1079,4351.377316284193,690,1,15,94.24
1080,3186.521015014657,493,1,11,94.24
1081,4472.93515928269,766,1,19,92.801730632501
1082,4107.582281112674,605,1,12,95.0
1083,3913.3218256759756,566,1,11,91.7417472
1084,3187.5252418899595,433,1,8,95.0
1085,3643.902389774328,587,1,13,37.667671981640254
1086,3876.4006922245094,600,1,13,95.0
1087,3360.6408844614016,443,1,8,62.10088847504716
1088,4059.180883588798,643,1,14,48.13800054790145
1089,4467.915118007674,676,1,15,83.2105472
1090,3557.8548531341635,566,1,12,58.67656607977212
1091,3355.5510347747895,493,1,10,95.0
1092,3736.4442327880934,553,1,12,95.0
1093,4781.115248794565,734,1,17,95.0
1094,3296.79390319825,478,1,10,57.596640934470216
1095,5965.80669160961,1041,1,27,56.989003079269764
1096,3005.249817504888,438,1,9,53.330128818224324
1097,3575.5383596420356,500,1,10,94.24
1098,4631.450444145214,739,1,17,95.0
1099,3776.7850814914814,607,1,14,95.0
1100,3044.7028387451246,438,1,8,92.54506946235846
1101,3833.285447826386,568,1,12,95.0
1102,3257.7577147769975,421,1,8,76.31880394817804
1103,3761.576082267773,568,1,12,95.0
1104,4506.015995655066,682,1,16,94.24
1105,3669.0340204239005,530,1,10,95.0
1106,4324.356439208993,685,1,15,61.883828430487206
1107,3992.3753948974686,606,1,13,61.24600046750239
1108,3538.0271013641436,543,1,11,64.08681004840754
1109,3099.3508264637057,427,1,8,91.0078132224
1110,3916.0914237117877,607,1,14,64.54779798579317
1111,3819.74432729722,568,1,12,89.0816
1112,3761.457712478644,549,1,11,95.0
1113,3146.400257949836,461,1,10,95.0
1114,3400.301544157269,482,1,10,95.0
1115,3759.6165154266437,596,1,14,95.0
1116,3256.0850048828174,366,1,5,95.0
1117,3791.153369140635,625,1,15,67.59047385580217
1118,3052.0362860107466,423,1,8,58.740452712247084
1119,2886.9354345703186,388,1,6,56.048654016546216
1120,3407.7892529296937,616,1,15,59.56177101003343
1121,2741.442207031251,376,1,7,61.26608489366217
1122,3834.825812377937,613,1,14,54.443835124610374
1123,4533.805544128424,743,1,19,95.0
1124,3757.21551147462,642,1,16,59.24776385662146
1125,3073.6145331192038,406,1,6,91.7417472
1126,3568.107328491222,566,1,13,52.81633803272542
1127,3585.7876708984427,570,1,14,91.7417472
1128,3064.158896963899,457,1,10,55.373348967808035
1129,4240.403588905344,708,1,16,51.43825765287746
1130,3052.826720581063,452,1,9,61.18291962465092
1131,3281.564272460942,472,1,10,39.17781420668853
1132,3858.5347161865293,602,1,12,47.82667027755829
1133,4157.161994628916,636,1,14,93.48608
1134,3595.2287549877205,538,1,11,55.22144653328453
1135,4018.663754692085,558,1,12,95.0
1136,3427.78911071778,467,1,9,95.0
1137,3062.8135994482113,456,1,9,95.0
1138,3929.43300590516,560,1,11,88.32767999999999
1139,3298.129287328726,488,1,10,91.43888274641742
1140,2874.542565040592,346,1,5,95.0
1141,3990.1424366378865,573,1,12,94.24
1142,3548.9467411613537,512,1,10,94.24
1143,4245.328103008282,598,1,12,95.0
1144,3353.3673236084064,459,1,9,94.24
1145,2908.8358331298873,427,1,8,66.1967646611065
1146,4344.824568481449,664,1,15,58.630103508764684
1147,3217.058710136419,468,1,9,94.24
1148,3879.182327423106,622,1,14,95.0
1149,2771.288371582035,419,1,8,54.015088380498305
1150,2832.403400268564,428,1,8,53.50511370516299
1151,3578.4698275375476,531,1,11,95.0
1152,2964.1734572601354,439,1,9,95.0
1153,3710.890427246103,553,1,12,59.73612553996622
1154,3156.868421421059,457,1,10,95.0
1155,3720.8741657781698,626,1,15,50.17711423334821
1156,3656.2659646606544,552,1,12,94.24
1157,2643.5796631622334,311,1,4,95.0
1158,3328.1360388183675,573,1,13,43.8936406796475
1159,2839.534297752383,345,1,6,95.0
1160,2780.886629037859,361,1,6,83.95239246535454
1161,3644.21718746186,532,1,11,94.24
1162,2887.575615081791,427,1,8,95.0
1163,2796.9029077148516,422,1,8,49.64612213788485
1164,4106.885036621104,667,1,16,52.88983457951271
1165,4077.568807373053,607,1,13,94.24
1166,3458.9841841125544,538,1,11,53.176335248426525
1167,2885.4825927734405,385,1,6,55.480688841739045
1168,3033.3916133880666,395,1,7,95.0
1169,5894.241397705065,983,1,24,39.066642920526625
1170,4143.918553867349,643,1,14,86.92009009151998
1171,3687.288853149417,551,1,12,54.251297816572134
1172,3890.3394141387967,619,1,14,95.0
1173,4294.642234411247,633,1,14,56.85431773836995
1174,3753.6663920784113,618,1,15,51.61374921270587
1175,4488.830253295906,761,1,19,89.0816
1176,3327.9792334747394,464,1,9,95.0
1177,3459.759121704108,475,1,9,95.0
1178,3077.652780227664,406,1,7,95.0
1179,2916.9193289947575,399,1,8,58.37661627631007
1180,3974.3715716552847,639,1,14,44.95485651321615
1181,3239.796485729221,474,1,10,94.24
1182,3404.122842864996,511,1,12,0.0
1183,4173.89190521241,640,1,14,47.34955664909112
1184,3884.7749475097776,597,1,12,51.568343446268734
1185,3221.5739227294994,485,1,10,39.59041888717086
1186,3534.2915037727435,582,1,14,58.453257135280424
1187,2775.5720844650277,318,1,4,95.0
1188,3960.884395561227,582,1,12,95.0
1189,4206.629707031261,671,1,15,59.74563021803628
1190,3665.690192327508,587,1,13,53.37564296061885
1191,4017.9051325225905,583,1,12,95.0
1192,4220.47843799592,670,1,15,95.0
1193,3253.796134033207,463,1,9,95.0
1194,6165.746833953838,967,1,23,89.0816
1195,3502.8262726211633,553,1,12,67.5957254819071
1196,5173.020977816574,882,1,22,58.70218398885298
1197,3070.944152832038,445,1,9,95.0
1198,3778.5027387046907,583,1,14,92.23976260688015
1199,3547.4006536865336,563,1,14,46.471938626115985
1200,3758.196242694862,566,1,12,88.3689472
1201,3332.3596986007747,449,1,8,95.0
1202,4331.678746948246,677,1,15,45.87426743372745
1203,3431.1227095794734,514,1,11,58.514569117800775
1204,4786.897018413542,706,1,15,95.0
1205,4886.535112838743,761,1,17,94.24
1206,4248.138607177748,752,1,19,58.26015417369088
1207,5194.699040813444,984,1,26,45.81728199368189
1208,5224.362184295655,922,1,23,42.7979676698598
1209,3695.1872788524706,547,1,11,95.0
1210,5174.2750272750845,945,1,25,53.02877907946031
1211,4548.715452728282,792,1,20,42.84184010125301
1212,4374.232012786873,743,1,18,61.1990693616173
1213,3326.8279385852843,571,1,14,56.797572460902394
1214,4880.446576995848,824,1,20,59.13047630006846
1215,3257.702196197515,476,1,11,0.0
1216,4062.2958975219794,658,1,14,53.00072697396122
1217,5359.951245279302,914,1,22,56.69199330714943
1218,3690.2489345932054,548,1,11,94.24
1219,3765.33272418977,610,1,14,58.47560209605905
1220,5400.8218374061435,876,1,23,53.09405713163342
1221,10944.007791137597,2500,0,78,56.517583001634634
1222,4836.4910256385765,875,1,23,64.94299479386305
1223,4083.985155792249,664,1,15,94.38061322240002
1224,4303.927009925847,682,1,16,59.68867662662265
1225,3300.5622945785694,715,1,21,54.472750502828326
1226,4737.608620948783,1004,1,29,52.39908139743657
1227,6294.7132532500955,1128,1,30,0.0
1228,4842.945501747142,883,1,23,95.0
1229,3118.2206919288737,492,1,11,61.72187803125386
1230,3375.3306956863444,407,1,6,95.0
1231,5942.382658958404,1135,1,30,51.058492903414376
1232,4918.7560518264745,830,1,21,57.66676516911584
1233,4309.96064414979,730,1,18,61.140337717617484
1234,3234.064441661841,456,1,9,61.19018392423085
1235,7196.5528539657125,1460,1,41,60.800185021556246
1236,4444.396034469615,738,1,18,61.84020111465903
1237,4420.403320922855,728,1,18,64.62951678028011
1238,9494.085871772659,1891,1,54,67.58234439059562
1239,5818.832541313121,1328,1,41,64.7640164973151
1240,5025.626789430378,922,1,25,58.771597005138396
1241,4449.577018661509,689,1,16,56.52342194160673
1242,4527.884680442814,701,1,16,68.28881239386307
1243,4224.303669891368,717,1,18,55.79487922507989
1244,6460.223586864448,1114,1,28,48.21728240930643
1245,3610.211645011903,531,1,11,95.0
1246,4698.679761581421,771,1,19,67.82280324398576
1247,8133.347132759014,1691,1,48,61.539054535754225
1248,4380.451668205261,708,1,17,64.30485275651334
1249,3787.4939484024167,603,1,14,58.42089600755949
1250,4678.93287498474,834,1,22,58.34186954807737
1251,4905.59665039062,781,1,18,54.51635819026086
1252,11264.573239135596,2500,0,76,53.30311122789736
1253,10282.29830667484,2399,1,78,65.29885037540258
1254,3533.710086135879,641,1,17,64.88852394214489
1255,3941.4829015350424,657,1,17,95.0
1256,3822.0840907096926,585,1,13,94.24
1257,5333.059065103515,880,1,22,95.0
