episode,reward,steps,laps,collisions,speed
244,2999.848766479494,642,1,7,57.15846025078553
245,3519.5013529110133,731,1,8,43.186572115507865
246,2887.947494201668,596,1,6,43.75489252272495
247,3512.7953271484475,737,1,9,45.00027411967897
248,3318.5301946449326,736,1,10,94.24
249,3340.7199975204603,714,1,9,43.22706058192824
250,2630.4522727775648,491,1,4,65.1009379750451
251,2931.844743938451,589,1,5,87.89303942435069
252,2771.33557720185,520,1,4,73.49044455566086
253,3040.8698017120405,535,1,5,74.52353469086641
254,2913.7007333374067,592,1,6,64.19100642979777
255,2686.9304394531287,451,1,4,71.68983658611442
256,3595.0696685791117,845,1,12,44.331591393803464
257,2857.988312225348,511,1,5,69.25372889282382
258,3180.362205600743,570,1,6,66.27165704743011
259,3175.6334887695425,649,1,8,44.88227818235098
260,3323.0543750000147,819,1,13,30.928163615066236
261,3988.0244466209538,928,1,12,49.41578672363863
262,3594.5546856689516,846,1,10,65.17905411076197
263,3200.5584543037508,576,1,6,56.95504806060687
264,3461.2408596801865,726,1,7,57.849645134500086
265,2991.8147959518506,701,1,8,73.00101733760295
266,5284.455437140469,1271,1,15,49.83502268062486
267,3176.7957058048332,627,1,7,80.52162675117704
268,2683.6680297851613,490,1,4,72.09802657525006
269,2949.75613830567,561,1,6,34.67256187100744
270,3200.1995080566467,667,1,6,82.73254601562154
271,3005.8557339859085,579,1,5,79.90916785390927
272,3388.684870605475,636,1,6,74.30542331015153
273,2791.9306469726625,466,1,3,44.92854843857333
274,2574.3140087890656,421,1,2,63.14258594883796
275,2830.0624233818094,512,1,5,73.96486800262547
276,2684.3907243537947,611,1,4,86.89652804296536
277,2568.355200195316,485,1,5,55.609474240564765
278,3311.3539313888637,717,1,8,51.12412147620057
279,2859.0912650585215,575,1,6,39.87799374746463
280,3460.688481998453,650,1,8,79.04137134917556
281,2635.3678889274634,465,1,4,74.25175664626477
282,2656.140654907233,562,1,7,54.463358574146135
283,2952.22858642579,613,1,7,44.725156560500665
284,2867.2934075927797,567,1,6,40.64219988553259
285,2784.966955566409,470,1,4,57.63834614438771
286,3134.3951450777136,574,1,5,68.0404018232727
287,2691.1280869484,495,1,4,80.31973574417643
288,3034.8036312103336,665,1,6,68.4176924693997
289,3174.2087891388005,551,1,6,57.70310836733448
290,3378.1982604980526,770,1,11,77.83681151114543
291,3174.017316226964,576,1,5,57.40821001545422
292,3243.54938125611,570,1,7,41.470120284236344
293,3515.260765380869,684,1,9,47.77959224888197
294,3155.7192036438037,716,1,9,32.67125072142358
295,2768.9639215087914,492,1,4,59.66844117301999
296,3097.362635164266,521,1,5,74.78266106341543
297,2664.122744140631,492,1,4,66.16571824169453
298,2736.6728053092984,415,1,3,72.05514389309924
299,3051.7616614341855,585,1,6,41.398539747920296
300,3604.0044651794524,801,1,10,73.36469735377818
301,3160.6961199951256,574,1,7,44.83476039663868
302,2749.5825488281316,509,1,4,62.33538203889035
303,2734.628522949223,511,1,6,75.5290439097095
304,3228.0659182286313,597,1,7,49.7890564690972
305,3013.741015625004,570,1,6,54.11578761327834
306,2753.551926460269,433,1,3,67.09679296899152
307,2912.757922554022,560,1,6,78.56049538207536
308,2666.460651435856,438,1,4,85.29455063906676
309,3304.444598045357,598,1,6,68.8313443601329
310,3017.8478058147493,526,1,4,78.06715424768286
311,2951.316871948248,609,1,6,72.9691328821351
312,3350.5786629486174,691,1,8,71.43277294173747
313,2838.403271703727,511,1,6,52.018954048327195
314,2686.3471899414108,513,1,6,68.902321405102
315,3245.1647090530446,567,1,7,72.44260279648387
316,3059.8549798584095,697,1,9,77.63383922930768
317,3000.348713378912,571,1,5,55.09660166629485
318,2879.118373379713,567,1,8,44.788540797163975
319,2862.6722779274037,495,1,4,58.617012509374504
320,4369.299773101823,1046,1,20,70.28022240750887
321,3186.3872433376355,589,1,7,47.793606965074844
322,3100.5027276611395,652,1,6,53.998701910515244
323,2757.927459373479,523,1,5,48.022720517919026
324,3544.0170705890755,652,1,7,73.07761148989776
325,2737.5193588256902,510,1,5,71.69410114614459
326,2930.722314529424,526,1,5,73.75731307875195
327,2673.5717480468816,451,1,4,37.37701745385683
328,2550.838295898442,402,1,2,53.10498551178647
329,3269.811490440376,705,1,9,59.08160720248846
330,3089.7153696060263,695,1,7,61.34505815491399
331,2656.792118339542,421,1,4,53.40795426754861
332,3293.4837920427385,690,1,8,64.77117824867763
333,3543.4762225341897,759,1,11,54.32095441697454
334,3051.6998817420067,562,1,7,72.75762970173483
335,2963.254257850656,601,1,6,84.9500206573774
336,3423.5004350280856,742,1,10,50.50623242090217
337,2967.008943061836,591,1,6,71.23005215399289
338,3236.034548339849,607,1,7,52.68034722123329
339,2941.193686604509,495,1,5,52.951876343530955
340,2648.944429931644,477,1,4,83.2298085154526
341,3346.6579783821194,713,1,8,78.67708994280142
342,2920.2337786865314,699,1,8,52.696245326639584
343,2705.8432693767604,476,1,3,46.46876911937232
344,2684.6806040573165,486,1,5,55.77643022896286
345,2747.407328739174,518,1,5,43.26503123248216
346,2766.8747978973443,486,1,5,86.53684819904578
347,3713.837748413097,881,1,11,51.68714403478784
348,3168.131037597666,611,1,6,46.11976423377908
349,2684.0733450365087,469,1,5,46.426611561521455
350,2483.8791870117207,410,1,4,41.97160119060451
351,2971.3191423320854,563,1,6,67.34815933087111
352,3039.558930053717,568,1,7,44.9900772914809
353,2845.5161857128182,535,1,5,73.29037779964158
354,3524.3290783691505,741,1,11,47.71565809959703
355,3135.815885620123,616,1,7,68.44596748768768
356,3552.762416992196,747,1,9,72.79494391579287
357,2678.3786338996947,499,1,4,67.14766794086667
358,2510.894508934025,455,1,3,64.39250135579266
359,2671.212006912235,442,1,3,54.56055755124644
360,2579.201054916386,462,1,3,55.213449024755725
361,3247.3561814689706,673,1,8,83.75051664122952
362,2696.317003784187,442,1,4,73.8676495998675
363,2680.47086000443,510,1,4,66.60496988242144
364,2441.9950073623686,403,1,3,63.86190398699953
365,3097.1142371368446,589,1,8,78.05722052852197
366,3552.1096585083105,651,1,8,83.91676664602146
367,2546.491953125002,458,1,4,48.15967958797132
368,2782.497827148446,435,1,4,75.0490696772623
369,2928.49931362153,551,1,6,57.03752525278255
370,2489.819682130817,397,1,3,44.92452961749262
371,2755.039799804696,529,1,6,39.56387625200613
372,3371.104914550787,656,1,7,71.0854863900718
373,3156.270701904303,539,1,6,50.49677815030383
374,3341.1381453132726,947,1,16,65.60944714537028
375,2777.0061830139234,532,1,6,78.76291807811073
376,3028.2267456054747,680,1,9,49.461862063476964
377,3072.8864933013956,580,1,4,56.666372709846016
378,2678.320786857608,470,1,4,57.59547035260928
379,2972.184053344736,654,1,7,55.02891801319611
380,2659.8417840576217,472,1,4,90.13717103530317
381,2797.957556991583,581,1,6,44.428980821116
382,2843.055812416085,542,1,5,57.24029702364514
383,2953.4177520179815,673,1,9,44.83536860396843
384,2829.7700129127566,467,1,5,48.09013037037083
385,2508.002611694339,357,1,1,62.65798008548618
386,2926.764001464849,560,1,5,59.60351601133178
387,3286.128349065789,660,1,9,61.77889067533803
388,2783.0762538147023,409,1,3,60.06134171147572
389,2925.941939811708,571,1,6,76.83371763480908
390,2475.554374542241,418,1,3,88.70531768525439
391,3064.7083135795656,574,1,7,44.73274156428123
392,2440.611367511756,440,1,5,41.477120273289394
393,3641.051069335944,681,1,8,73.95878344016732
394,2510.346354579929,430,1,3,58.35612427998557
395,2821.556452636724,586,1,6,54.0067193192
396,2917.1521641159134,553,1,6,75.06170537641373
397,2737.143007123475,465,1,4,75.44627778382964
398,2742.290397949224,474,1,4,59.251774884502304
399,3275.0826140403806,630,1,7,61.106666652289015
400,2807.6763128662196,578,1,6,54.53882282900614
401,2882.9734395593473,610,1,9,52.719930490517335
402,3171.825893554697,737,1,9,57.528915885408544
403,4418.315646972679,1378,1,28,72.09106566142368
404,3916.648080415735,909,1,13,75.93547073042042
405,3149.2220220947343,618,1,8,57.44098859399411
406,3188.1798605537488,637,1,7,65.10398230484685
407,3460.6033117675865,728,1,10,74.16914240874773
408,2640.303143634802,578,1,5,72.37462215622023
409,3071.107445878993,619,1,4,56.85400491388129
410,2690.1058259964057,485,1,3,87.24819428396994
411,2912.099540557867,483,1,4,74.89557399704012
412,2765.2214653015203,615,1,4,77.31284795279778
413,2891.498178710949,663,1,5,57.79393568156145
414,2734.5832024002116,448,1,3,75.84560582544717
415,2766.5892968750068,532,1,4,51.02915492572607
416,2662.567657203679,469,1,3,76.92728148328153
417,2747.0001589822837,436,1,3,71.24430401058667
418,2622.4312402343808,442,1,4,43.440150247894685
419,2521.922151794436,383,1,3,87.49088037875582
420,3488.4563028717153,818,1,7,78.37384862707408
421,2469.354649810792,366,1,2,67.22446623777627
422,2780.642125711441,467,1,4,95.0
423,2739.7176984214825,398,1,3,74.25924082978891
424,2812.57287597657,455,1,3,60.87816547672689
425,2998.5178023147614,581,1,5,67.5479874925676
426,2547.6367797851603,400,1,3,61.171656375120826
427,3066.80136840821,571,1,7,56.53010861542869
428,3246.9534691333834,550,1,5,82.44525382605539
429,3014.7754602050845,567,1,6,45.30550405335048
430,2905.4053153228842,634,1,7,74.76007117318254
431,2646.0853370666528,430,1,3,68.74481884814128
432,2654.9593115234416,458,1,5,49.250278822888156
433,2575.73110553742,419,1,2,59.111306239663236
434,2862.1697827148473,501,1,4,75.4400956949517
435,3273.020166702277,594,1,6,70.9439038973038
436,3044.345869464887,559,1,5,65.75573000979674
437,2634.6288958740292,479,1,5,60.73249722578538
438,2829.203316383369,481,1,5,57.70821764154422
439,3391.105286254892,663,1,8,35.251836512925706
440,2698.3798895263685,443,1,4,71.35876323504257
441,2769.16261199952,633,1,2,74.17780733311982
442,3167.359284057621,743,1,8,36.018151597484916
443,3038.597997930057,623,1,8,55.77270966174077
444,2563.7693395996134,393,1,3,90.53023301814714
445,2538.96025054932,446,1,4,71.04716692379402
446,2903.5054370117246,514,1,5,74.68660299113138
447,2757.0537573242227,463,1,3,54.87315313764391
448,2451.92488941193,383,1,2,74.26510604910372
449,3283.558231296549,633,1,7,89.73625347982487
450,2517.3066961669947,368,1,1,73.37894134283515
451,2453.5952854537995,348,1,1,85.69608800457287
452,2557.153369140628,380,1,2,92.2046540336564
453,2749.0451715469408,450,1,4,75.19764078056977
454,2474.9299291610732,325,1,1,61.708954346788886
455,2983.5580786132864,433,1,4,77.64374444137499
456,3289.676052589426,614,1,10,71.49580913798802
457,2984.2060792541556,562,1,5,59.78567783773061
458,2602.176398925786,391,1,2,55.049430403945465
459,2852.293743286136,477,1,5,84.0598787667979
460,2665.4239269256627,450,1,4,49.26466571037753
461,2874.9496362304753,482,1,5,37.19600692288289
462,3139.0768164062574,613,1,7,54.40738878200105
463,2792.262500000005,385,1,2,76.88339807964032
464,3028.6759658765845,484,1,5,53.798507124774076
465,3051.078554687505,532,1,6,47.54958942895941
466,2924.6275567627035,642,1,7,47.132962826008765
467,2748.0874700927775,423,1,4,44.46942555783418
468,4103.64498046878,1548,1,25,49.25776332700036
469,2568.5775314331104,435,1,3,52.53829282398127
470,3591.9801434326364,1196,1,19,54.01804478869078
471,3031.6164871978813,466,1,5,88.22483892354904
472,2786.720015869146,487,1,6,47.18801161431421
473,2698.3991619682333,372,1,2,60.590368245830646
474,2603.0272265625035,389,1,2,60.38498720821647
475,2736.3270542144833,435,1,3,60.227009333859534
476,2821.9391747284017,466,1,3,69.62292097056255
477,2612.0852563476583,422,1,2,58.33642771183342
478,2671.0851953125043,447,1,4,54.35017343869961
479,2582.8128966236177,418,1,3,52.75274195004237
480,2505.923345284465,351,1,3,54.49666072819259
481,2965.3331339263973,473,1,5,73.40129973572341
482,2685.9778955078164,462,1,5,54.256381433005984
483,2558.0368310546905,402,1,4,40.723976197929346
484,2926.688085937508,545,1,6,80.05808251316938
485,3289.242029972082,594,1,6,74.46777495090092
486,2660.4350122070364,477,1,5,46.04026119180986
487,2789.6573272705114,515,1,4,74.59703861338302
488,2611.6941113567364,367,1,2,37.26195451013247
489,2595.17632762909,399,1,2,92.73819136
490,2740.5717238044776,427,1,3,70.0804750380366
491,2707.8103485298216,444,1,4,85.15892662207284
492,2496.797984848026,362,1,2,70.77604286331938
493,3276.779755020151,610,1,8,74.42813241531029
494,2553.4003472900426,407,1,3,66.34407326079976
495,3223.682882919318,558,1,6,61.66336620655715
496,2610.3705541992226,413,1,4,46.3354246202611
497,2937.609792175298,538,1,6,57.880238032923046
498,2501.2072361946134,370,1,3,76.01877483902456
499,2947.6783563065574,506,1,8,52.464178658643554
500,2438.553489074708,392,1,2,80.57178824703537
501,2844.5456385421803,466,1,5,51.67475269058136
502,2702.9153812789964,378,1,3,71.54994441035612
503,3394.194424438484,685,1,8,57.35831120468413
504,3143.6758311081003,541,1,6,79.2531441151485
505,2625.296519279484,410,1,3,57.25526157519608
506,2447.333121948246,436,1,4,64.30866289601468
507,2532.4448021316553,373,1,2,72.82096724606964
508,3047.1110766601623,604,1,6,52.30492030600665
509,2685.606456604007,418,1,2,75.95576202124442
510,3137.0803643035947,616,1,6,62.0692015962861
511,2773.7053992652945,388,1,3,74.01611837163827
512,2718.7188256835966,462,1,4,61.38838720019028
513,3229.344679374702,624,1,8,70.23731507383764
514,3141.7099908351956,555,1,7,62.68328030222376
515,2916.523685503012,545,1,7,37.850163404084746
516,2854.245330200201,522,1,6,47.31729560818164
517,2506.3281319427524,416,1,4,73.18177836426962
518,2671.5267965316802,505,1,5,65.04878300163463
519,3215.3798954010053,645,1,8,65.02265373234248
520,3445.887092022904,591,1,6,83.22086384781554
521,3022.232338142401,520,1,5,95.0
522,2898.719882202152,415,1,3,68.71447285875269
523,2782.6980078125034,463,1,3,71.76188237964712
524,2731.128496780398,403,1,4,61.68671641033206
525,2923.5832366037407,586,1,5,56.835899975402576
526,2613.732367422585,418,1,3,39.56043962384612
527,2823.9633823776308,493,1,4,57.864156251757336
528,2861.310379638676,423,1,3,94.24
529,3489.24171875001,611,1,8,77.80358977368941
530,2801.806421508794,418,1,3,76.18275379473418
531,2782.1941730117837,472,1,5,59.57373251744722
532,2508.123454627995,402,1,3,83.0433831809114
533,2769.603769531253,403,1,3,72.24221078032065
534,2722.6251481628437,417,1,4,73.0130535294138
535,2724.894894905097,449,1,4,44.63456485265728
