episode,reward,steps,laps,collisions,speed
146,2908.6910876464863,364,1,3,94.24
147,3202.134747715001,444,1,5,91.45469376036452
148,11171.860699462713,2500,0,50,89.8923772835995
149,2650.589072265628,348,1,3,82.65948272887243
150,3830.618985309606,593,1,7,95.0
151,3650.9085545730663,559,1,8,95.0
152,2667.237597656253,320,1,2,79.10426205411542
153,2719.799030761721,331,1,2,95.0
154,2628.239027481081,311,1,2,95.0
155,3924.9452978515683,598,1,8,95.0
156,2494.58373046875,287,1,2,94.24
157,3190.529373359683,490,1,5,95.0
158,2413.031180763247,230,1,0,94.24
159,2409.901046098024,235,1,0,95.0
160,2533.8373202514676,264,1,1,95.0
161,2419.3070256042506,246,1,0,95.0
162,2404.096306686403,266,1,1,95.0
163,2711.93268310547,359,1,3,41.121066164762176
164,2404.181787109377,270,1,1,95.0
165,3129.844284677511,450,1,5,95.0
166,2537.691705780033,296,1,1,95.0
167,2415.7666724014307,226,1,0,95.0
168,2606.4771600723298,290,1,2,94.24
169,2544.7078156542825,269,1,1,95.0
170,2805.328248977664,420,1,5,95.0
171,2727.8814059829765,382,1,5,95.0
172,2729.9727896881104,319,1,2,95.0
173,2623.041076660159,340,1,3,95.0
174,2452.7555240631136,265,1,1,51.33746582482866
175,2964.4593374559317,373,1,3,95.0
176,2805.092654838566,378,1,4,94.24
177,2667.325889682775,305,1,2,95.0
178,3073.6572666931206,486,1,7,95.0
179,2497.6324891281142,259,1,1,95.0
180,2867.8098774337823,413,1,5,95.0
181,3307.4499191284212,530,1,8,94.24
182,3647.574324417124,665,1,12,95.0
183,3108.680578613289,420,1,4,93.48608
184,2615.4039355468794,339,1,3,95.0
185,2855.0188574218782,378,1,4,95.0
186,2636.401796875002,327,1,3,95.0
187,2602.2558921051045,334,1,3,94.24
188,2542.777011718754,258,1,1,95.0
189,3011.7467644596177,363,1,3,93.90975977528096
190,2415.042857284548,224,1,0,87.4118762590951
191,2414.2894645118736,223,1,0,95.0
192,2962.8880224609434,338,1,3,95.0
193,2583.250830078127,265,1,1,89.0816
194,2845.2472852325477,342,1,3,95.0
195,2968.6261767578194,354,1,3,95.0
196,3162.631464953428,474,1,7,50.06751460600874
197,2416.3160235977202,237,1,0,95.0
198,2600.0990991210965,287,1,2,94.24
199,2997.6991943359403,395,1,4,95.0
200,2442.571556205748,264,1,1,94.24
201,2415.5664815139794,224,1,0,95.0
202,2864.5918414306707,384,1,4,95.0
203,2964.18064351559,356,1,3,95.0
204,2755.0439236640964,440,1,6,95.0
205,2475.6847596764583,250,1,1,95.0
206,2537.4250952148464,288,1,2,95.0
207,3117.7841214752216,447,1,6,94.24
208,2584.7473395442976,302,1,2,95.0
