episode,reward,steps,laps,collisions,speed
562,2743.3920420074537,523,1,2,72.1791282544438
563,2997.259671554572,667,1,7,56.476383825324056
564,2929.3038846969694,615,1,5,58.0365700448436
565,3144.5621120834403,693,1,5,68.13935123149028
566,3245.3496971893437,741,1,8,57.590588441034484
567,4323.242559232733,1123,1,15,58.218811223133415
568,3200.332276668555,713,1,7,54.694854016691096
569,2960.684276733405,662,1,9,64.34843111725775
570,3661.8155584716924,848,1,9,58.84589668160588
571,3861.1043620491196,833,1,10,46.410739557544005
572,3981.848109779373,957,1,12,52.8295335814152
573,3018.5378302002046,653,1,6,59.0328934896595
574,4088.9401586914237,958,1,15,52.73737542222418
575,3369.3535679245074,718,1,7,76.28261706618297
576,3401.3534382343455,750,1,10,50.0445579270352
577,3011.925967874533,718,1,8,46.63094904687009
578,4536.005570259109,1063,1,15,57.719173056554915
579,6025.127195434563,1406,1,21,34.87025064104286
580,4337.875177612316,993,1,14,0.0
581,3190.5056539774014,690,1,8,56.37803879713005
582,5879.33143585204,1356,1,19,52.7575565973338
583,5908.3556139182865,1579,1,26,58.67341968392177
584,2819.7780318832433,602,1,6,71.37801176024237
585,3589.900692520154,892,1,12,53.63966755547594
586,3408.332430419931,762,1,9,57.69607431117328
587,2782.0601527977014,551,1,4,38.612495683907675
588,2752.138889160159,588,1,5,35.36235843976181
589,2853.4411502075222,609,1,5,51.39763696244298
590,7856.807998237554,1862,1,28,78.96570746844297
591,2722.11417419434,559,1,4,40.94894243633966
592,3101.149416046151,671,1,6,68.94253051057791
593,3586.260003185281,825,1,9,70.36902623679813
594,3103.5448107910233,679,1,6,72.56880577296428
595,3130.8039558029323,717,1,8,51.415949977847056
596,4891.361576004034,1279,1,17,38.39545998845161
597,3247.563087902075,722,1,8,58.865168098833756
598,4800.25661376954,1158,1,15,52.854746417467126
599,9283.167578124892,2500,0,44,13.3301673099264
600,3420.404721679693,743,1,8,52.58115282555309
601,4138.899669723524,921,1,12,63.631317124091275
602,3497.949349880236,860,1,9,41.437278264550116
603,2648.150866699226,530,1,5,0.0
604,2735.6334705352874,565,1,5,56.97656638820991
605,5657.018225526803,1430,1,19,60.58269954818243
606,2688.3467408371052,574,1,6,53.44657779117813
607,4040.7823329162725,989,1,16,55.008070896124956
608,4877.101099996571,1201,1,17,57.32371432018349
609,3112.0661330986118,691,1,9,78.90782133105992
610,2895.990327920919,598,1,5,58.70000644697794
611,2929.639343261727,605,1,6,57.51826738157612
612,3761.3606018829437,806,1,8,63.64465201282908
613,3660.0524658203217,870,1,11,69.06577546556866
614,3850.8942111206125,864,1,11,53.17506695243966
615,3384.413529924163,777,1,9,49.974007357698206
616,3075.554634246833,617,1,7,53.100485097306816
617,3379.166815795912,758,1,7,19.04926986966745
618,3085.8296606445388,673,1,7,50.07185951683631
619,3606.6655600357135,786,1,8,59.36249038056349
620,2715.3635937118624,603,1,6,54.93607465527402
621,2801.8022130203344,599,1,7,58.34994069458817
622,3310.827070083625,698,1,6,69.39396028898405
623,2904.9926483154345,630,1,4,54.62802111583133
624,2950.1068908691477,635,1,7,51.647607718364036
625,3479.142050132762,772,1,9,72.79485483952217
626,4091.5777667075545,975,1,11,50.265749716901276
627,3790.1586666488743,868,1,10,59.713747671972136
628,5877.073239593488,1491,1,26,57.88326722210595
629,3086.7300213718495,678,1,8,48.300738711316086
630,3303.3895286941606,733,1,9,55.01118239148707
631,6365.014025001508,1496,1,24,57.75206438410157
632,7092.588122177095,1730,1,25,48.375309939961916
633,7708.916481790496,2002,1,34,53.317136657684244
634,3621.905103149424,848,1,10,51.4987634093397
635,7787.331779136602,1868,1,33,57.086069807543865
636,3654.108121337898,853,1,11,53.74123091344937
637,7481.413311805682,1683,1,25,55.030994129090885
638,3541.2466868448378,791,1,10,57.645463314514785
639,3140.6286141586424,734,1,8,52.604583608466406
640,4180.808080234545,913,1,11,79.29784383259144
641,2854.716360473641,550,1,4,51.6116567922255
642,2673.5062617588123,551,1,6,48.43400612067953
643,6399.220543289161,1615,1,25,53.84656545846889
644,5012.4960724925995,1277,1,21,68.95884415294701
645,9521.788793945172,2500,0,44,28.765711903993946
646,2500.827283172609,461,1,3,44.822954436595126
647,2570.1280462646555,518,1,4,59.94113314295927
648,9594.407800407298,2379,1,37,60.28049248300127
649,3726.2010184383535,922,1,12,51.69479099068832
650,5463.046645307534,1315,1,17,63.15271902628064
651,3646.1313514137346,818,1,10,51.00407874313158
652,4077.5372485351713,909,1,11,54.85648152078534
653,2603.3171850585995,518,1,4,46.51512795350187
654,2877.979585838323,550,1,4,80.64849544795663
655,2720.6622157812185,585,1,5,55.93865716847946
656,3252.1405695343115,753,1,9,51.66780859068832
657,5191.894664182663,1253,1,17,48.46824237083792
658,3017.6197583007875,636,1,7,55.245898350253555
659,4391.703233928689,944,1,11,55.17272378843263
660,3419.2452576446613,721,1,8,51.66780859068832
661,2970.2164483165798,632,1,5,51.88568031015139
662,9150.411883544788,2500,0,46,52.527503798701545
663,3264.3407376670943,748,1,10,49.81541347148977
664,6827.766627731294,1838,1,30,60.23793504703541
665,3211.700162162791,748,1,8,69.410743612957
666,3034.239895095831,643,1,8,49.7383971657733
667,2647.0851947593756,551,1,6,55.11669351605189
668,2842.453698806767,581,1,5,57.76540815660777
669,3527.314289550788,691,1,7,79.64181312450758
670,5034.743359375007,1290,1,18,53.42809157159668
671,3039.839384765634,629,1,6,53.91217511422133
672,2742.221633625035,565,1,4,59.64802358730956
673,2606.2487695312543,527,1,4,54.949452097849964
674,2688.799033035046,559,1,6,53.355957039354514
675,3387.678857002271,782,1,9,58.77215409304823
676,4624.254960021984,1067,1,14,51.53248250759777
677,3837.1999732089175,869,1,11,55.196357593817645
678,2932.8305642318824,624,1,6,53.92220200947743
679,3822.758978881847,913,1,13,0.0
680,3754.5877283477885,848,1,9,69.34141765960997
681,2636.8141853237203,543,1,4,56.62504834982274
682,5210.6742007637,1218,1,18,79.14681023647674
683,7010.351121826144,1634,1,27,52.28991590331761
684,8319.83143791192,2148,1,32,74.74400705769901
685,3472.196834115986,846,1,9,57.58565692297042
686,2709.8314257812544,549,1,4,56.84392529201976
687,3268.373109836588,699,1,7,54.96158182554468
688,3598.3743030262085,819,1,8,55.200217975461484
689,5074.256371307378,1190,1,15,69.099951097727
690,4120.129913749712,893,1,12,55.014268601482506
691,2775.2993744039577,573,1,4,52.002988314811205
692,4476.568434333809,950,1,12,46.36943482523355
693,3851.39911472322,834,1,9,60.914558864727816
694,3457.031425781264,779,1,10,51.74615694576906
695,2542.4141911697457,524,1,5,54.967033156151174
696,3129.03760933877,730,1,7,66.25697781874668
697,2896.8092027986118,578,1,5,58.4184135309976
698,4331.717397537251,998,1,12,64.98516604272966
699,8067.597204589803,1980,1,33,56.68827599320837
700,2689.2538495636,517,1,3,75.62208743161142
701,4566.10943962098,1037,1,13,73.24202963554207
702,2789.307846679696,578,1,5,58.88120237155988
703,2900.3105462646563,612,1,6,40.955972069901804
704,2984.5457331848233,584,1,4,50.405454598980945
705,2641.9941807174723,503,1,3,59.89356559706305
706,3361.8968503570677,762,1,10,56.520765597063054
707,2617.7437962341337,506,1,3,68.43977729444171
708,2815.9361239242635,581,1,4,72.84673951500663
709,2829.31843297959,561,1,6,52.981135082186874
710,2867.8932822036813,586,1,5,59.69567048459484
711,2916.558534374246,648,1,7,49.74919174202921
712,3093.1583334732136,686,1,9,53.13401093466306
713,2581.5478643226647,471,1,3,57.97428135582426
714,8935.180477905153,2500,0,48,51.83902474874613
715,4200.029511222854,947,1,12,56.61175283677247
716,3302.813584322937,684,1,7,57.412936784188496
717,3129.24756116868,740,1,8,59.30899821153027
718,6591.811485176068,1681,1,28,63.479244727830654
719,3184.5538675689772,728,1,8,59.89356559706305
720,2986.8925635528644,604,1,5,59.31042913480656
721,2950.2281333923406,660,1,5,53.6417947928255
722,2681.3521025657683,510,1,3,54.8441163194821
723,2807.1154504394585,557,1,3,76.27765727148812
724,2539.477425880437,489,1,3,59.819005021186264
725,3383.5754356002903,742,1,7,69.29524223617742
726,2626.1879325866767,480,1,3,75.60054618098283
727,2569.8130115127606,462,1,2,74.90401377788848
728,8093.1727336882905,2005,1,30,58.3295414678448
729,9205.69053649894,2500,0,43,40.12306006287839
730,3544.814335632333,790,1,6,56.10022547936341
731,4537.5330975341885,1096,1,14,51.94604806752768
732,3669.989282913218,854,1,11,51.66780859068832
733,5078.412982521067,1262,1,16,73.43192299298506
734,2905.530717277532,655,1,7,46.417860907441124
735,2691.639854507451,491,1,3,66.5834742895863
736,6085.045433425888,1510,1,22,51.66780859068832
737,3601.995857582105,832,1,9,77.09226033968575
738,3015.612379734524,621,1,7,55.273497872482864
739,2794.8755369186465,565,1,5,56.1589397619839
740,3183.135988054282,707,1,8,58.40548810733687
741,3219.7261936378563,729,1,9,51.7174091566307
742,3442.233951435098,772,1,8,54.25774468969872
743,3580.786998615275,757,1,8,51.576260907441124
744,3407.188569755564,744,1,7,74.69715614029623
745,3087.6735274505686,694,1,7,75.59234768174133
746,3880.6016437530634,955,1,14,51.66780859068832
747,3457.8504101562576,766,1,8,61.32782600758561
748,4229.367796707166,900,1,11,51.66780859068832
749,3615.169987268458,754,1,8,55.193216672487786
750,3025.934853920943,562,1,5,51.561219949203284
751,3583.1450326156714,769,1,8,54.99520240451339
752,2579.94141765595,487,1,3,56.82586073773465
753,2668.7682980155996,477,1,4,48.14198080931335
754,2743.601347656255,504,1,4,51.95380440248868
755,3159.994826002129,644,1,7,58.23942650200624
756,5967.761917800889,1404,1,20,51.66780859068832
757,3674.849956631671,820,1,9,51.83777405069957
758,3061.2574169921995,606,1,5,52.773142182314906
759,2801.1832543945357,557,1,4,53.6640743500462
760,2488.0010034179754,447,1,3,58.404371244696044
761,2846.815985717777,493,1,3,59.28090489406483
762,2875.178642578129,554,1,4,58.7264238249418
763,2845.6234803390553,574,1,5,57.89456138317143
764,2989.8142282200006,654,1,7,52.51948632240566
765,4010.0629096412827,893,1,9,56.90048333200204
766,7725.096893138825,1924,1,31,51.69311170359683
767,2584.1550680160553,480,1,2,63.41189600689738
768,6272.786221961948,1451,1,19,75.98912791441096
769,5193.790041968814,1187,1,16,51.82338853712051
770,2513.6168960380573,461,1,3,79.07313572431482
771,3682.0964425277816,839,1,9,71.19668230281373
772,2755.102100753793,570,1,6,36.00549501673907
773,3405.585834231388,728,1,7,58.013363904244464
774,4125.693332595836,904,1,13,48.31435198067187
775,3792.5837560272325,827,1,9,75.82073468860789
776,2765.793892021183,524,1,3,57.72152377113993
777,3515.1863108325097,791,1,10,55.22207046707438
778,2666.888273735053,554,1,5,66.63847689334499
779,2913.6687350559278,606,1,6,51.69270847318951
780,2633.190386123664,509,1,2,56.45152798470463
781,2795.833347244268,569,1,6,51.66780859068832
782,9757.150622558469,2500,0,46,41.014071774806695
783,2921.944862222678,590,1,5,81.01295173485605
784,6416.439497337311,1457,1,21,58.50820923546498
785,2828.189036331183,552,1,4,51.66780859068832
786,5757.218331298821,1217,1,16,52.48899653762084
787,3090.598198280344,612,1,4,62.029560098458425
788,5602.460940785398,1319,1,19,51.79848865461933
789,4891.720997161868,1114,1,14,62.67589825734548
790,3945.659673099533,971,1,12,54.91097396726877
791,4300.666981906909,979,1,12,55.72101297879114
792,2550.7740720748952,455,1,2,60.41294578391441
793,6726.493622436487,1603,1,22,53.31007067997492
794,4484.334601707469,959,1,11,53.16843045772508
795,2974.8015838623132,605,1,6,77.76340012352654
796,3265.967448062909,689,1,7,52.27513057079646
797,2690.493407020574,497,1,3,59.93780565708695
798,2790.79920701266,536,1,5,49.95430988526311
799,2895.0217664337256,587,1,5,51.66780859068832
800,2836.608184928901,534,1,5,54.91097396726877
801,2728.9922571563775,538,1,4,58.84528094000644
802,4638.329773101814,1062,1,14,51.66780859068832
803,7786.040216865486,1858,1,28,51.62071808569778
804,4236.430242662443,911,1,11,53.00106564453444
805,2787.2308049774197,532,1,3,62.632418032907545
806,4376.29666606904,984,1,11,78.57082919132999
807,4260.408929367075,1044,1,12,59.97985240246865
808,3010.6801546859797,616,1,5,50.95662877531455
809,2598.0086364936888,474,1,3,62.628968432691934
810,2886.4731907940018,572,1,6,58.5900301093745
811,6186.277290172555,1379,1,19,53.172575379342355
812,8544.121038284236,1933,1,30,77.68309442297374
813,2971.2612392807055,593,1,5,61.79109703865503
814,3578.0387054443486,755,1,8,79.51690700908215
815,4449.170438289654,995,1,13,48.198218346879024
816,3669.3460369873096,786,1,9,78.29105177379077
817,3036.7684531784125,642,1,7,57.59670662362557
818,3925.6573699951264,860,1,11,80.71377328012869
819,2937.0893328857537,589,1,6,55.273497872482864
820,2762.5709979248104,584,1,6,72.77880775470943
821,3374.5067770862656,748,1,8,54.71420065800891
822,5111.6303538131715,1191,1,18,48.02909734880357
823,3205.177610473644,711,1,9,62.33507235947655
824,2831.8828643322026,580,1,6,59.44474700348785
825,2633.882541036608,475,1,2,57.82607942691486
826,2601.522908401491,510,1,3,51.66780859068832
827,2615.530990066531,463,1,3,51.66780859068832
828,3178.3984229087923,705,1,8,55.48995535674846
829,2834.5090893554725,516,1,4,79.599002088031
830,2875.615210838324,589,1,5,60.642439104010556
831,8918.375012206941,2070,1,34,75.86887636668952
832,2531.040878562931,506,1,3,52.475198984919416
833,4314.2995064926345,949,1,12,52.01606668777699
834,2648.90184631348,530,1,4,79.28009805729097
835,2992.291432895668,603,1,6,51.693521463945046
836,3169.0270612382924,658,1,6,51.128941895321695
837,3841.905903339396,830,1,8,57.30380639938729
838,2935.0152326393218,616,1,5,59.04724368890594
839,2916.772388267524,580,1,4,57.86011975049649
840,2829.9501441240427,580,1,6,58.64565546168867
841,3172.6345434570403,673,1,7,0.0
842,2735.1851782226636,568,1,5,79.74090789546685
843,3017.5035086822577,619,1,7,58.61553727964518
844,2822.675310058602,569,1,5,54.521389369818635
845,2902.816109066018,601,1,6,38.29761899481664
846,4434.182499961867,1031,1,12,61.7373577998092
847,3973.520232429515,853,1,10,56.8069450365661
848,3168.2494187355123,655,1,7,58.35903253393923
849,3149.7918086624218,657,1,6,61.75899577808918
850,2729.988503913885,511,1,4,59.38033127835048
851,4039.920485839856,942,1,10,60.67327009874643
852,3298.033698577892,734,1,7,34.38078805086341
853,2454.65563488007,530,1,5,58.93193561646711
854,3317.416711730969,699,1,8,37.74446247058052
855,3518.6829276561857,810,1,9,42.45120607835452
856,2524.890766716009,520,1,3,60.9891007887579
857,3459.3813639068712,733,1,7,52.304039811091755
858,2468.0964796447806,463,1,3,54.3093721756888
859,5540.585978317257,1320,1,17,61.74314418280537
860,5560.590072669981,1283,1,16,57.42930413684944
861,3442.441571550375,811,1,8,58.818065131741584
862,3249.773030757909,720,1,7,56.68827599320837
863,9003.082586669789,2500,0,41,13.3301673099264
864,5176.897213134764,1257,1,17,51.986792487038855
865,8398.313880691481,2227,1,35,58.277696143136666
866,2891.8916466140836,568,1,4,59.359659031249464
867,2764.606387672431,562,1,5,56.58583260163463
868,2793.923227300651,623,1,6,53.353867731687785
869,2923.3939176178037,572,1,4,57.585516386249296
870,2757.4958205223147,570,1,5,54.905054782453085
871,2768.127603683475,562,1,4,52.97073042171659
872,8256.401134338326,1953,1,31,56.72477314763872
873,10120.229321288942,2500,0,46,40.51259562703964
874,6424.929747619606,1583,1,23,56.76046892590947
875,4595.911717529299,1229,1,15,62.77633229908903
876,2937.4620932006915,608,1,5,54.04747566292348
877,7650.62496950145,1809,1,30,36.29158783605016
878,5098.358767442705,1131,1,16,56.93731948750111
879,4224.256591186538,902,1,11,80.29770306822647
880,3543.5355490684583,730,1,8,63.573782975494474
881,5225.155883064273,1198,1,17,57.928903818279544
882,4799.48418998719,1065,1,14,58.13268570899117
883,5655.803080177312,1360,1,21,57.04693905040228
884,4910.934023361213,1116,1,15,57.79261352790077
885,3602.4864621734746,767,1,9,60.85634914118649
886,8427.154373817388,2006,1,33,59.61823364780547
887,2817.989994506841,521,1,4,38.34266193150218
888,4182.383296089191,966,1,14,41.55677108859277
889,2981.4770233154322,575,1,5,80.7125958992238
890,3382.7443065071193,798,1,9,59.13060919926007
891,6054.618970832819,1492,1,21,54.15971764057822
892,3495.24145048143,791,1,9,56.8713062347695
893,3217.328479614266,668,1,7,61.32244456112615
894,2911.2418129348844,578,1,5,59.82342617462619
895,2543.513408088688,500,1,3,61.73418028677951
896,2913.4430893516637,582,1,6,38.111808805830876
897,2812.2252851486273,560,1,5,60.85720293011419
898,2753.1863938903853,552,1,4,48.32701164142857
899,3777.8624871826337,872,1,13,79.79954746610018
900,3089.8367620849695,603,1,5,78.52144250099074
901,3085.6289557647783,649,1,6,61.90595981395796
902,9096.981185912975,2500,0,48,16.984680690168506
903,9408.427502441284,2500,0,42,38.26409044430126
904,4656.103721537601,1088,1,16,41.66171299070218
905,3036.9793765258887,649,1,6,61.647643197552604
906,9685.078027725163,2195,1,37,59.101677057864414
907,5909.911979484546,1430,1,22,56.383333299407184
908,3170.8135009610755,698,1,8,41.69015881859368
909,2679.675261230475,484,1,4,38.34266193150218
910,2879.2437639045793,556,1,5,51.745149540207834
911,3133.6265942382897,651,1,7,32.87752063605016
912,3718.5917708396996,810,1,9,58.8618813710305
913,2939.722984867104,606,1,6,57.27309075971975
914,2782.034049758916,532,1,4,58.21816725854296
915,2492.678536682134,481,1,3,59.817511423031476
916,3047.2287012481775,613,1,5,57.74520118236034
917,2619.7976904296947,483,1,3,77.78433952149967
918,3448.8501903915517,768,1,9,59.33845199225652
919,2865.8004454803563,579,1,5,60.29722367227246
920,2946.174927215582,606,1,6,58.432608793208374
921,3140.9858008128485,674,1,7,54.94070364513938
922,2660.837878417976,470,1,4,38.34266193150218
923,2684.428386287696,481,1,4,38.06042371402382
924,2810.166032714851,544,1,5,38.34266193150218
925,4513.4732881546115,1035,1,13,57.180348968682964
926,3565.526598148358,766,1,9,58.3295414678448
927,3040.4483474290464,592,1,6,51.81425158102498
928,2685.204568541056,500,1,5,55.22207046707438
929,3008.8979205703854,612,1,6,54.91097396726877
930,2475.111393194203,441,1,2,62.55367560054568
931,3030.6979338455267,611,1,5,54.174408825867154
932,2831.4713948822064,572,1,5,49.808037847837866
933,9763.0644165038,2500,0,43,32.35932258074084
934,3465.9543137741193,764,1,9,51.59192290806877
935,3410.624988441479,761,1,9,54.91097396726877
936,3018.433650207528,600,1,6,51.66780859068832
937,2817.9038572979043,564,1,6,55.11669351605189
938,2754.2774429130595,601,1,7,48.00051142633013
939,10017.843818969577,2434,1,42,78.049637129768
940,8477.32596683497,2040,1,32,54.91097396726877
941,3829.5022689247235,883,1,12,51.617200732412414
942,7540.207231216386,1791,1,27,52.489964746725725
943,3211.5295325088605,716,1,7,60.70924304322154
944,3027.6770309162225,604,1,6,48.375309939961916
945,3025.3981954193187,632,1,6,52.67006075527662
946,2999.556522216804,608,1,6,77.90873984524265
947,3148.9894488143996,686,1,8,54.9368942024066
948,3174.2234765625076,632,1,6,63.049753797524794
949,3079.25698978425,639,1,8,54.91097396726877
950,3147.8233014297557,649,1,7,54.91097396726877
951,2779.526123046881,505,1,4,53.544194596373615
952,2898.267916462432,597,1,6,55.219963064009264
953,3820.9388408660984,860,1,10,54.22972132043948
954,4238.250108928693,894,1,12,55.38669421184779
955,2995.4219351196357,598,1,5,62.73959724820472
956,2784.901726722727,600,1,6,54.91097396726877
957,2782.4856873893796,518,1,4,51.69270847318951
958,3603.5408554458786,758,1,9,49.956086206706104
959,2754.7688469791487,523,1,3,58.52415925525761
960,2926.5135307884284,597,1,5,62.00249852502962
961,2954.079282035833,568,1,4,62.21669963172797
962,2519.2540825080914,464,1,2,59.16220584419741
963,3223.5748181152403,601,1,5,54.97016318168578
964,2652.8715917968802,483,1,3,56.92043717048845
965,2901.804474983222,592,1,5,51.31091548133771
966,3306.5368869400163,772,1,10,56.303841279552266
967,2986.3651967430187,598,1,5,57.06322165624522
968,3237.584699707039,671,1,7,55.526448269914596
969,2948.830507812512,592,1,6,52.141621175566556
970,3013.119419260034,629,1,8,56.80525281662922
971,2947.110852394114,597,1,5,63.61308639494624
972,3099.5082421493644,649,1,7,52.903837526880864
973,3038.5440936279374,609,1,7,58.488232310754206
974,3415.6514623499006,687,1,7,80.37046225927882
975,3291.304351677904,703,1,10,56.840039486497886
976,3670.2340665435872,767,1,10,56.31232715001467
977,2943.3925457763758,576,1,6,81.02957255369716
978,3066.1361981201235,666,1,8,58.488232310754206
979,3899.3106933593876,865,1,10,79.2573410151071
980,3338.0538122177177,680,1,7,52.14237451766708
981,3605.6271215438937,780,1,8,47.355577419340385
982,3382.1526239013792,717,1,8,77.59444361436873
983,3585.306894531266,798,1,11,58.488232310754206
984,3574.379895725259,723,1,8,59.91273060191464
985,9724.251330566285,2500,0,47,29.401749918163087
986,2688.702451782231,546,1,6,53.27672627299971
987,8199.12264892574,1924,1,32,58.488232310754206
988,4360.736701183336,911,1,12,59.025771727177585
989,2749.317307128913,588,1,6,58.46272514048354
990,2567.8682006835993,440,1,3,58.488232310754206
991,2992.778593406684,567,1,4,59.62465536811133
992,3802.4400346970724,812,1,10,57.39831993620801
993,2849.9475388336236,501,1,4,58.396684627507014
994,3470.6227392578216,678,1,8,58.488232310754206
995,10070.324689216539,2244,1,40,55.27130573388169
996,8731.680639648304,2500,0,48,52.470352169648876
997,9717.072277831934,2500,0,47,50.9335692194535
998,2759.6166767501886,498,1,5,56.35187638049426
999,6508.211751670812,1594,1,25,52.45701029654915
1000,3219.9513517761343,718,1,8,58.320455826227814
1001,2640.3344539642403,495,1,3,52.73002904729435
1002,2807.8908794212407,546,1,5,44.45025087096176
1003,2755.879584951405,544,1,4,57.351985818538985
1004,2796.270151462558,548,1,5,54.80727946003975
1005,2840.585577988626,555,1,4,58.53498483806838
1006,2486.180104560854,489,1,3,61.50358184333459
1007,3406.819828758252,762,1,8,58.10062780154176
1008,2697.9989233398496,513,1,4,77.64257894074605
1009,2471.9663034439136,455,1,3,59.48952841674443
1010,3147.979760665901,669,1,6,62.66195612807405
1011,2931.3061439514204,565,1,4,65.18732712590848
1012,2853.9121356201244,544,1,6,39.67834249845015
1013,2701.3530181503393,557,1,4,58.37051363933935
1014,2661.9395947647145,549,1,4,59.263416817370675
1015,4327.96109619142,980,1,12,38.03592063605016
1016,2987.7307065081663,644,1,7,38.03592063605016
1017,3269.0145770263775,664,1,6,75.59070065092153
1018,2845.100845737464,579,1,5,40.306504515482445
1019,3476.379194946298,859,1,9,56.672547429955216
1020,7554.18081104276,1919,1,29,57.12552010264901
1021,3003.6703860735993,612,1,7,38.03592063605016
1022,2777.350151824955,545,1,4,59.07082288392262
1023,2939.85579040528,606,1,6,44.2258825949053
1024,3448.947350273142,747,1,7,50.50315838491779
1025,3066.5171505999633,669,1,6,38.03592063605016
1026,2883.034058475501,560,1,4,56.77328189769846
1027,10667.658358764476,2500,0,46,48.12098890407659
1028,2736.600414094931,502,1,4,52.75505529031534
1029,2741.602313842778,513,1,4,51.38654141572518
1030,9722.874487304603,2500,0,39,54.97105506320871
1031,3318.3641876220786,755,1,9,55.02440754503656
1032,2779.4024816894616,608,1,6,62.523801825405876
1033,8383.643767480775,2161,1,34,54.466148418303895
1034,2707.3047206974074,532,1,3,56.249689021356126
1035,3426.7916481208913,759,1,7,62.33377571452385
1036,3277.2039258766245,726,1,7,53.459169520603496
1037,3570.7241082763767,757,1,7,79.26656312105347
1038,2522.299971132283,496,1,3,57.16583800887202
1039,9227.685971069242,2500,0,47,46.49972261100035
1040,10105.089249801558,2495,1,45,55.22207046707438
1041,3452.3225051117074,729,1,7,59.967563163828444
1042,2971.136893539434,621,1,5,51.33335608961971
1043,3713.359987182628,784,1,8,52.9034431209775
1044,2568.6133538627673,453,1,2,57.823109990467245
1045,3383.980568294538,736,1,8,54.728866497929275
1046,3420.9415551757897,757,1,8,55.11669351605189
1047,3057.639519042979,634,1,8,55.11669351605189
1048,5724.652852439882,1300,1,16,56.31132520670649
1049,9911.074581909055,2500,0,41,40.97655216100724
1050,3244.5655435562226,660,1,6,51.572483841142706
1051,3173.3602332305986,619,1,7,52.99913077112347
1052,2961.6001374244734,555,1,5,55.11669351605189
1053,3236.825067024242,741,1,10,57.0629603749988
1054,3868.1398706054856,882,1,13,55.11669351605189
1055,2776.815676193243,556,1,5,57.176618354658224
1056,2729.067106933601,539,1,4,43.79590196499984
1057,2943.7737963867235,569,1,5,55.11669351605189
1058,2920.2577307701204,580,1,5,59.05015276257092
1059,2503.2951710128814,458,1,3,58.09937025110264
1060,2549.5608026695327,484,1,4,54.83069770425153
1061,3230.3481664657693,685,1,7,66.12396791374691
1062,2910.7117736816476,585,1,5,56.58744829030413
1063,9846.38473815905,2500,0,44,39.91387561877193
1064,3703.0762274170056,793,1,10,52.22062763514497
1065,5174.824853839886,1163,1,16,56.76211225084976
1066,3979.9181976318496,850,1,10,54.805597016246296
1067,3659.46524551393,746,1,8,55.156118155099584
1068,3290.7294881248613,703,1,8,58.229202297176
1069,2850.729443283085,529,1,4,53.98647202431011
1070,2889.287011756902,563,1,4,51.0641427791096
1071,4527.873175964371,947,1,11,55.14865959957013
1072,2467.383933887484,447,1,2,51.46004389550579
1073,2872.0085477638336,606,1,8,49.62633077112347
1074,5380.201202907559,1138,1,15,58.07406713819414
1075,8344.251977233836,1811,1,26,56.218653779071474
1076,3777.8555151367323,738,1,8,56.192217471588734
1077,2666.6372387695365,476,1,4,55.11669351605189
1078,2755.733381347666,561,1,5,55.11669351605189
1079,6408.791123771642,1310,1,18,58.949655181007074
1080,2730.2955932617274,510,1,4,55.11669351605189
1081,2691.2719623184225,512,1,4,59.85152421488038
1082,2759.6457788086027,527,1,4,55.11669351605189
1083,2670.8282315826473,542,1,5,0.0
1084,8147.150143785434,1749,1,26,57.22793172997916
1085,3323.002892837537,637,1,6,56.267469494799236
1086,10239.015389823817,2280,1,36,0.0
1087,3018.6159179687625,570,1,5,52.79966037987782
1088,3941.9156414795034,851,1,11,51.418644651758235
1089,2520.565956516271,449,1,2,59.78365095536305
1090,2682.1959564209,525,1,2,10.883463023763014
1091,2956.022036132821,602,1,5,15.359164494369724
1092,2500.611413764959,465,1,2,59.07447507209607
1093,9496.982543945107,2500,0,47,56.97657822284582
1094,2913.3596787309693,552,1,4,58.0031234346244
1095,2577.039354438786,504,1,4,60.17266368373647
1096,2801.8640810966617,590,1,5,55.38669421184779
1097,2732.1035467910824,531,1,4,57.197489351979144
1098,2908.4271112060583,557,1,5,53.15860616094713
1099,2961.8402692604127,561,1,4,56.8978414097539
1100,5230.812071228025,1220,1,17,59.59215442913839
1101,3295.8353027343874,725,1,7,55.11669351605189
1102,2958.5258847045957,601,1,5,59.847408999916624
1103,2825.8250068283173,597,1,4,52.75766721693987
1104,2644.634251670842,521,1,4,59.138481877891806
1105,2832.3001651573245,556,1,5,57.645669188195484
1106,6576.154104881268,1766,1,25,56.230418182461165
1107,2771.5748514747684,527,1,4,59.13382061223654
1108,2508.972648925787,449,1,3,79.61338009581277
1109,2705.0081585311914,488,1,3,61.96216061889207
1110,3266.6334539032114,657,1,6,56.33770836030014
1111,3212.852868490227,641,1,5,59.19435556340815
1112,2743.274821615225,545,1,4,56.707058850926025
1113,2678.870280761723,554,1,4,62.09675918263995
1114,2781.5578255939545,541,1,4,55.339112578452486
1115,2691.92744575501,547,1,4,59.20581351216939
1116,3124.222123260508,644,1,6,61.779587664944984
1117,2911.685613479622,573,1,5,0.0
1118,5141.4608374023455,1113,1,15,55.15509870723913
1119,3841.597565307629,823,1,10,53.23912902052684
1120,2470.4894963073775,456,1,2,56.745241647142116
1121,2816.7095811653217,566,1,5,58.83082903229947
1122,2485.5398936367087,457,1,2,59.69708938597344
1123,2641.6628086853066,476,1,3,52.112849643035105
1124,7523.950445847479,1746,1,27,54.29270379482526
